ra,dec,z
136.384973662394,18.2622775742382,0.01418229
136.586939366056,18.3413432042012,0.01468936
138.099354530739,18.7727021610389,0.01010945
143.817353976575,20.5356963903083,0.01400423
143.748871464788,20.680417502114,0.01217339
144.94165685483,20.9997297483098,0.01577111
120.168914626895,12.0638284688119,0.01514997
136.442048807094,18.5978709871417,0.01182967
136.501229120525,18.7645728982744,0.0114512
233.901579719868,45.5290449896842,0.06213638
238.438832419179,42.7665916240764,0.0616565
253.336163929271,29.738463627152,0.06172286
253.436405773451,29.6464453305542,0.06212922
253.334912757996,29.6759152703074,0.06165979
253.34517358207,29.6491928610877,0.06145202
253.380845842358,29.499797212518,0.06201312
235.414249855757,45.0424368600829,0.06148017
236.621800754385,44.342652359446,0.06191292
253.452738664886,30.0669798285721,0.0618291
228.943499861915,49.0557829022863,0.06216241
229.426731186264,48.8121222985365,0.06180076
229.521985898309,48.8385081892135,0.06169496
229.803903262901,48.7505214763051,0.06177525
235.811552748773,45.3779485688588,0.06143494
253.668648862293,30.4346949459483,0.0619744
229.433422756805,49.3286752133379,0.0617188
230.72846614208,48.7135175431949,0.06146021
244.153800918543,40.3132965453726,0.06213208
206.62329394278,57.525261665192,0.06162456
210.132972838257,57.0148089803586,0.0614816
242.0545205449,42.656909906818,0.06126729
244.250137517639,40.7595552559497,0.06164115
245.551451985982,39.6414300654679,0.06216444
245.470709143943,39.5849192548555,0.06186048
253.911695668998,30.9828544914095,0.0619898
207.49396899527,57.9124788943242,0.06138396
244.386685082548,41.3943624714912,0.06175789
244.329696053208,41.4367706927093,0.06197333
244.381599893788,41.25097763919,0.06199564
244.418981076765,41.2727895109134,0.06169542
244.684452195682,41.0099736837546,0.06162126
244.806163490749,40.8746388631208,0.06219436
244.930145296999,40.9408610244395,0.0621152
244.873652337167,40.8785864953084,0.06136315
244.864931587021,40.8510387418192,0.06173083
245.27652228349,40.5372258269115,0.0620349
245.409637648799,40.4634147883741,0.06216314
245.443019536309,40.3346833721477,0.06214134
252.860833935268,33.0343279273244,0.06207697
254.255500299738,31.2533423924261,0.06136448
254.531566906904,31.0970246700305,0.06222941
244.673483832581,41.4995277062029,0.06126591
245.885614791199,40.5367173379056,0.06207009
245.809995092874,40.6262857673419,0.06153639
254.467363725808,31.9721449385298,0.0612762
244.537375373295,42.259358698195,0.06183618
246.093092027564,40.9272084552881,0.06170637
247.749562151175,39.4419972476303,0.06218205
248.933391917425,38.3563756030982,0.06177132
259.460413279428,26.3659544825846,0.06220484
210.015896677257,58.6692960757904,0.06138202
217.295486205803,56.9900841154141,0.06217887
234.554391887337,49.8136265525459,0.0621715
244.710586079931,42.9948540260183,0.06164455
250.508544846561,37.5179079268405,0.06128246
254.089728872112,33.6825785021065,0.06157538
244.422956409708,40.9338208288279,0.06209479
244.872642085107,40.6242217176706,0.06178356
254.268169693591,31.1486627394446,0.06209335
244.440011920119,41.5704543293141,0.06146148
244.546281658938,41.4649480482583,0.06172572
244.528519193905,41.4550494937882,0.06184545
247.003848705742,39.3384909621482,0.0622569
253.394581542537,32.7042703085632,0.06135152
243.745484258485,42.6270059630012,0.06150559
244.445750767887,42.2932132238454,0.06223874
262.040472901109,55.8998285786984,0.0614777
262.805020822293,53.8380546644039,0.06169554
263.098910774256,55.4146799355152,0.06187312
263.917171670931,53.6515612595507,0.06125416
263.647587595973,56.1589316352002,0.06208223
264.68581169423,55.2251502820084,0.06160229
264.733174260257,54.9018750128898,0.06219317
265.220203104561,55.7072710507689,0.06158815
341.112953315714,-1.25281008161239,0.06140419
341.114388275986,-1.25324604063719,0.06181729
341.347279416107,-1.19974834009359,0.06125277
52.5322047763693,-0.655832341218315,0.06196973
45.6568973339918,0.58602599425868,0.06215915
133.389090375526,33.7059856153238,0.06169385
143.867551820029,38.9550860499048,0.06184455
119.414124886005,25.1077597771417,0.06133717
136.700069433055,37.0531055900869,0.06128094
129.92080518499,5.70176146715509,0.06139687
130.187743363247,5.67089902305593,0.06208393
139.450508842264,7.37587538825452,0.06142839
139.865917971638,7.33734936705366,0.06141263
131.363762053599,6.7909471583901,0.06200191
132.243774187532,6.93631069399645,0.06166725
134.860757771878,7.24142038932178,0.06178702
137.134313154482,7.41987878666798,0.0619575
70.8814798828923,25.9283628481739,0.06162031
119.054099802775,23.7930303669625,0.06210641
119.010278403061,24.3972694737999,0.06170176
117.916918127725,24.0773048934053,0.06141922
146.443774472069,6.82366447854,0.06158739
143.884950496328,7.07992020179365,0.06137298
146.194963119411,7.23244699555537,0.06183325
154.186675430226,8.50520910681883,0.06188455
155.892495943899,8.6417637154497,0.06200406
151.693038475846,8.60651767914299,0.06148952
145.893902219957,8.56352089061498,0.06128567
146.605475364382,9.01908389452433,0.0613918
146.632962651023,9.04014715217657,0.06202352
146.695084226689,9.0684257851078,0.06146543
146.697983935732,9.06563221340556,0.06198159
171.369064598026,8.80149108766298,0.06181334
171.345043066997,8.85427953546601,0.06129493
179.659298286188,10.6578784981974,0.06127601
179.751763571847,10.6085306888077,0.06138241
179.917908336562,10.6941356781958,0.06226421
179.951848015734,10.7304356407705,0.06170251
179.996404094497,10.7361988970269,0.06159948
179.999781944816,10.6910483790396,0.06126582
180.015600007247,10.7656325377,0.06201228
180.08488853486,10.6727546218031,0.06177459
180.135696962994,10.6973483096408,0.06151546
180.251084430509,10.6145523019211,0.06171664
180.382183900903,10.6973511837627,0.06185727
167.05965015579,45.0068557641223,0.06213859
167.049779339881,45.0571574134543,0.06211848
167.164842785267,45.0348786820837,0.06193792
132.367305015749,32.9962409728056,0.06192038
143.848921504038,38.9271334767578,0.06134751
144.004345276525,38.9007941448078,0.06128032
167.848376771403,45.6049937774939,0.06201613
137.440688041034,36.3040175757119,0.0621027
139.174204771408,37.034883746375,0.06153881
139.285913559864,37.1777401490603,0.0612529
140.534380159196,37.9028108045565,0.06137663
165.918466377557,45.8027503445315,0.06204976
145.810010431155,40.6451525016204,0.0617441
180.131445121761,47.6297406872176,0.06206707
147.719020362233,41.9040961224719,0.06221139
136.010290641196,8.03686811261445,0.06134588
136.336863056275,7.91114874665812,0.06159585
138.953085874473,8.42717326057781,0.06204766
139.0103179439,8.53694796119492,0.06194966
144.175204470567,9.15593674373747,0.06154321
133.881629071721,7.9890369232139,0.0620724
135.149437288086,8.19647408983953,0.06202712
136.27742198308,8.48646045310622,0.06219032
140.338917110729,9.02822199887738,0.06157057
147.932520615504,10.1403454537681,0.06217313
149.78757470356,10.2842062357144,0.06139858
156.293472609602,11.1531575592128,0.06181065
157.712193889829,11.157794966403,0.06195308
145.004755681238,10.2259895999142,0.06212205
145.00988606275,10.1863397213448,0.06216075
145.053721229442,10.1252182885767,0.06198476
154.460943597301,11.3024182272477,0.06149973
154.800579381981,11.3408788067751,0.0617771
155.264084132218,11.3254752158088,0.06162197
155.989757358694,11.5428800199106,0.06164796
156.25694999822,11.5016739625178,0.06155736
70.9514198811468,25.9776797662376,0.06200105
70.30947327912,26.5346376933175,0.06214161
136.132223023955,32.9646803589647,0.06154443
149.414486519985,38.7258119457755,0.06171235
133.811250157485,32.6792342225086,0.06158989
138.473634193128,35.1797061860049,0.06127882
151.741249986505,38.7075464059909,0.0613853
116.428231762996,20.4868607334888,0.061895
134.119912110269,32.5034044534571,0.06168405
138.150800396162,34.8549988205996,0.06145988
149.504996122196,39.8813989566364,0.06206397
138.711018691547,36.1039917963877,0.06132179
132.443187627198,6.62649120611657,0.06166831
145.717977821689,8.70971480388072,0.06138789
146.74347460379,8.98713982919462,0.06170117
152.391529191156,9.71123160666509,0.06162686
154.198477178723,9.90654954395382,0.06128642
130.513793646303,6.76920002332018,0.06214403
131.64767453058,6.96259892474283,0.06216558
136.151919691375,7.85839469500291,0.06130948
136.561617959279,7.77745407302623,0.06192898
137.824683639467,7.99948095242603,0.06215386
123.283669933295,5.80524722881164,0.0615592
124.602104134105,6.11817363046986,0.06225419
133.954176618418,7.7386738904691,0.06185786
134.083727646987,7.91339835327609,0.06131977
136.198889407837,8.269261714383,0.06184785
136.512223073698,8.29688673238876,0.06219869
139.347195354611,8.67706420511428,0.06184904
145.540723076596,9.65045091265402,0.06130802
135.291725462952,8.44636341762546,0.06132081
135.504412369066,8.41983387552287,0.06196192
135.601476720165,8.49544066653263,0.06197622
142.17568545147,9.46007299094499,0.06205796
148.967440913835,10.3948374344318,0.06153109
149.53078769341,10.5090626959963,0.06147441
156.431849173573,11.2914668541695,0.06148234
156.476812494272,11.3944755556175,0.06213001
139.488329110193,9.64599065326905,0.061983
149.764624226834,10.92535884428,0.06175548
149.787527328981,10.9229725278876,0.06190528
155.934223168395,11.7195081597176,0.06173097
135.575470777486,8.60288410192563,0.06165428
156.085637640699,12.052975112284,0.06189418
157.667044837045,12.2320308546459,0.06213278
160.656833657654,12.4651387493194,0.06176283
133.019322278889,8.69666949687523,0.06215135
133.313555738394,8.7109500573172,0.06219736
165.951967740175,10.7785097225825,0.08513066
166.455346356218,10.7187315612956,0.08514764
168.451561239526,10.883326090172,0.08579677
168.447888766018,10.847021878162,0.08512082
174.648729240152,11.1838133240439,0.08582854
177.341992999592,11.3366312230338,0.08511552
166.69110206525,11.2106470657689,0.08536191
171.910601604342,11.4751068088841,0.08521511
171.932250797301,11.4640787169486,0.08516833
176.702409656934,11.5922703468235,0.08582099
176.968650678896,11.6312423143319,0.08532853
176.984020582908,11.6105754600319,0.0852106
177.049996692805,11.7258562029138,0.08556191
177.055476859648,11.6880049068309,0.08553366
187.061852540087,11.683091419313,0.08579237
187.325345376488,11.7348363581059,0.08559053
187.389843268629,11.7050039645573,0.08512208
187.59601249831,11.682545574242,0.08574279
168.61123291529,11.6134012406642,0.08556264
177.813652745785,12.0006838935794,0.08578225
177.823094489699,12.0583726291344,0.08579849
177.849468069642,12.1024500059843,0.08514935
181.242195360514,12.1307897866274,0.08555934
187.610413438466,12.2771900069326,0.08544255
188.597157768429,12.064236985576,0.08534793
168.400613802563,12.078339203332,0.0855492
177.369302754521,12.395797915857,0.08565994
187.44276742845,12.5342386805053,0.08516285
187.542196527916,12.5666421132538,0.08529673
187.678920599161,12.5396033657417,0.08584708
168.928390233982,12.5593656271189,0.08548543
170.355529289057,12.598310347879,0.08561729
170.434016373807,12.5568622183973,0.08585698
178.206427467581,12.9843881223776,0.08528069
168.407737881029,12.9356637099982,0.08569054
169.263317071039,12.9481522405944,0.08517981
180.302268327645,13.3545876610757,0.08523438
195.307815860269,11.066000094003,0.08538221
195.54324422523,11.1568395482224,0.08581204
188.867231870222,11.649433427941,0.08567711
189.2083267918,11.6792557885176,0.08555365
195.185530478107,11.622393780927,0.08529923
196.210833216234,11.4849963135442,0.08590939
196.241768917066,11.5388470050632,0.08577131
197.062378259257,11.5697238732973,0.08588633
197.778408204766,11.5467339381385,0.08548427
189.918051722022,12.0513843479358,0.08573561
192.006987103544,12.0148818506669,0.08521737
196.810918423302,11.8381078083185,0.08578797
202.449572680941,11.7091335250789,0.08537837
191.573268838496,12.5971244111851,0.08534035
194.509624466221,12.479111582759,0.08536179
195.524971548466,12.3809670499583,0.08551155
195.539371113704,12.3798510202218,0.08562414
196.091350321513,12.3662143568663,0.08565672
202.083026068317,12.0917708011806,0.08543503
192.10006285773,12.8409235470312,0.08535372
192.476728787862,12.9104524862666,0.08548793
192.489278797519,12.9395463554198,0.08516124
194.362481868198,12.8564769080148,0.08517901
203.949490400211,12.3646298680162,0.08538171
203.92309941272,12.3661877558549,0.08525046
204.167826330416,12.2553504041859,0.08560007
204.661697639129,12.2952330221845,0.08561029
192.743718522545,13.3366367901211,0.08539364
195.543957911208,13.2002152759782,0.08572356
195.709638070878,13.2791805822391,0.08552216
197.186000042186,13.2308581790397,0.08569551
197.243417508322,13.2250117653952,0.08568507
201.84831583609,13.0180986031263,0.08512011
198.519394133965,43.3003194219728,0.08522321
176.725030212956,44.2361776010788,0.08540422
198.657142687204,43.7347953693254,0.08577097
199.06703015179,43.5861725055499,0.08587956
159.518246868105,41.9035899187145,0.08541385
175.679348302184,44.5294585186739,0.08520111
193.349042614568,44.691624867485,0.08550281
198.48562310528,44.0021348614603,0.08533194
143.04766054374,37.1044149009012,0.08516718
168.468210314755,44.0916465128157,0.08553641
197.380895500237,44.7218772082672,0.08542714
197.477450629472,44.6738799403015,0.08512321
203.97495460438,43.6591548397967,0.08582481
204.13232721661,43.6020114264962,0.08560344
215.157803133948,41.2738468357062,0.08553953
234.328360099477,33.588246357183,0.08553619
234.61463953607,33.3897363054786,0.08549619
172.31845263693,44.98219607639,0.08589547
215.003364352016,41.7666945940574,0.08513609
230.982753923372,35.6279463261002,0.08527651
161.726036256208,43.7215291225036,0.08548175
161.928461602663,43.7813088321436,0.08581874
162.21842353979,43.8645519609457,0.08525201
166.678684169131,44.7473306853636,0.08540675
166.869004468242,44.6336553519802,0.08554205
213.798132069717,42.3970988289417,0.08573554
157.843039258221,40.3967173066954,0.08537788
158.365014774017,40.5058220723733,0.08516451
190.179425489558,43.6432313241089,0.085321
219.07239833194,38.3840594946883,0.08519415
219.273998626363,38.3798116212183,0.08528594
198.973275613966,43.4593089279047,0.0858301
198.941061917828,43.4736200638514,0.08587573
198.978154069006,43.4743266948085,0.08558543
199.036762647832,43.4353318775096,0.08570538
202.963521676496,42.73454784776,0.08527377
213.948111945879,40.5181699750078,0.08577634
184.114085091882,44.6370183701456,0.08554789
184.193196992088,44.7112678275387,0.08533859
184.258162443401,44.6060490540604,0.08563615
184.285206240833,44.6056891376617,0.08539006
184.287494645238,44.5847560991727,0.08538148
198.605038857841,43.847103785917,0.08547854
156.377865254473,41.475982770755,0.08571901
211.320064634799,42.0183517483391,0.08523779
159.769075246286,42.707881621151,0.08549066
159.815130075222,42.728589406468,0.08565921
182.901093036399,45.5432838237995,0.08511654
158.322389864715,42.8783199828608,0.08559109
161.868378115609,43.5429629324536,0.08585554
162.162618411763,43.6252060216354,0.08587041
214.887269666462,41.9336424838598,0.08536747
141.108596059035,11.308783094108,0.08574304
168.57282947122,11.0120181918518,0.08591308
168.774215302652,10.9720813602005,0.08538504
177.331877903523,11.4555984703651,0.08554869
187.635708424201,11.549571776768,0.08578788
187.788824128947,11.5756288224654,0.08588965
188.5171800073,11.628058557566,0.08578473
188.914822334006,11.5425927187257,0.08571813
196.58019256988,11.2277124712097,0.08570766
197.904020476836,11.2350049568741,0.08564168
198.033871862626,11.2434498582567,0.08527336
205.363038447828,10.8982071710654,0.08552097
175.794082354142,11.8986428225327,0.08516461
189.934283512892,12.0332935790692,0.08563385
190.147051428328,12.0158542656436,0.0855268
196.275356552963,11.7123715814656,0.08576154
196.726116288717,11.8076020136487,0.0856262
197.534805544903,11.6060989549671,0.08545243
218.461208320218,9.9651822070541,0.0851289
223.703445337347,9.22903764703907,0.08551938
223.817860206757,9.35492599481546,0.08551182
223.935390316954,9.22650412562376,0.08564783
223.929147650126,9.16783854267176,0.08545311
224.010099865362,9.19534824704823,0.08546875
224.052087671142,9.29242024239821,0.08561944
163.396630259325,11.5721909288033,0.08586813
177.474509282884,12.2903984747909,0.08518838
178.093445666947,12.385877611977,0.08560049
186.575755479849,12.4663541888605,0.08513006
186.765014779644,12.4147702764346,0.08519827
188.127219357886,12.4791340321128,0.08546732
188.244846278415,12.4581498752627,0.08582306
188.499944839664,12.38732857946,0.0852924
188.881625648956,12.4233026567851,0.08590429
193.21927639436,12.3184662160842,0.08589146
196.25606194138,12.2630939436166,0.08553597
196.286644247731,12.2095328805703,0.0853695
196.360461718213,12.1658450202837,0.08546302
196.491520562768,12.0970576221977,0.08511272
202.908121984741,11.8964425880722,0.08531167
204.775979765119,11.7676077341159,0.0858411
209.630331079154,11.3852278541251,0.08518225
211.722518371867,11.0692159920147,0.08563355
224.245295187875,9.67550178308016,0.08520994
224.329229292764,9.58637128260317,0.08526525
230.864701551475,8.67920423737458,0.08541726
185.744922600493,12.7974606803444,0.08561032
189.39253102486,12.7943752973849,0.0852349
189.859555123519,12.7617474706787,0.08556031
189.86630752361,12.7414752543087,0.08529675
190.436941479742,12.7818957384053,0.08557791
190.451033265276,12.7730116120102,0.08584581
190.687250904218,12.7925142191485,0.08516216
192.016447186012,12.7328633998051,0.08564531
192.021974545586,12.7785632581274,0.08583738
194.599112180192,12.5743729833848,0.08573023
194.608648525608,12.6040669708225,0.08545596
194.617614247298,12.6086316844654,0.0857354
207.33810310281,11.9942691994184,0.0854508
218.096788576738,10.8194629729397,0.08589689
218.626008375027,10.8760003576279,0.08576804
218.616183658357,10.6795063007156,0.08534548
224.187438887868,10.1279727445139,0.08574692
231.127788809266,8.95891732228812,0.0851154
176.042367785726,13.1036910104664,0.08552641
176.138256769532,13.0818612770351,0.08539481
178.111718420355,13.0599329955098,0.08528128
179.305099217818,13.0990342129939,0.08532179
181.040066691762,13.3058503441189,0.08563244
196.943563421979,12.9831590350424,0.0857059
197.083409991745,13.0621547518576,0.08576246
201.904659456114,12.8025818817974,0.08540779
210.839140181075,12.1176317182084,0.08558845
211.344877384728,11.8905397367678,0.08529575
213.635567247668,11.8130171945728,0.08522666
217.944739173552,11.37061938737,0.08546001
218.642206356782,11.1993346842644,0.08560482
226.821448352046,10.221863141577,0.08561564
228.712800315945,9.87814957987961,0.08578909
229.309626312498,9.66333384927058,0.08533387
181.004139794628,13.6513882966837,0.08536638
185.450824689942,13.6917044802355,0.085907
144.051510208807,27.514088274954,0.0277061
144.12409455414,27.5787800141167,0.02756575
151.921170306552,30.145217219022,0.0280499
179.494485504169,34.5752346593267,0.02872488
199.517084076858,33.8550774964283,0.02871468
199.517672223685,33.854408573734,0.02857074
215.643616592476,30.8038517084806,0.02803486
134.88734797378,24.2669519506171,0.0973423
144.128495635819,28.1163773738999,0.02749735
160.354628892244,32.6297522125104,0.0285556
165.578063090103,33.4486724206696,0.02884638
165.523760749391,33.5746153976535,0.02893294
170.428040032994,34.3067974069508,0.0278893
182.084879308842,35.0727150135428,0.09731473
216.903522254111,30.9091554332941,0.02745973
217.096446341296,30.8751574084324,0.02763433
144.125656438787,28.5033664670326,0.02764277
144.234672081046,28.598348075544,0.02805159
145.715221181211,29.000067712021,0.02899458
145.729779257941,28.9807672136167,0.02839029
145.728130206212,28.9786978167258,0.02813415
145.732178549091,28.9844545445751,0.02874994
165.677225390138,33.9997640666071,0.02898138
169.796630313611,34.6608230000139,0.02746047
170.243532981723,34.557328063191,0.02758584
171.043140300922,34.7105777169294,0.02808221
193.175921500174,35.3490042298661,0.09743604
193.628283403542,35.2968761450491,0.0279876
194.170249667264,35.2165722415162,0.02763766
214.023527965586,32.1309422503291,0.02802638
217.231215621511,31.0970189491067,0.02775411
227.937846158433,27.6350793609803,0.09740945
169.080084594334,34.9782035849162,0.02763993
169.857364962855,35.090625838954,0.0289318
192.550689085332,35.8069699015153,0.02807624
207.095602440902,33.9129419779974,0.09727348
207.36319594634,33.9640711886844,0.09738043
219.998337036743,30.7624817032965,0.09728511
223.168827798525,29.8643339095311,0.09737522
212.051711293503,29.8472672019749,0.02755708
214.140563179155,29.4306171928851,0.02869995
214.7297801324,29.2673766467836,0.02899277
213.44214216384,29.9598795390048,0.02800985
176.956546961993,31.3447487766864,0.0277572
183.098270451584,31.561600644498,0.02886879
177.721912292742,31.790024110518,0.02894321
181.221416076929,32.2755330912491,0.02763622
206.126641558103,30.7083071580766,0.0277215
206.363011614277,31.0885667116899,0.02780423
242.854040234378,20.1746930295285,0.09736254
244.265958004845,20.3098644175823,0.0283962
166.313470187298,29.9783740491545,0.02857013
166.243658469187,30.0273371890123,0.02888639
166.2462215279,30.0294041687839,0.02856047
186.556090788067,31.395137728823,0.02892799
187.819157076085,31.3411567414129,0.02870994
188.126735784623,31.3749060139097,0.02852391
188.774048534712,31.2399370057347,0.0280351
197.616117404811,30.7401127125174,0.02811448
176.431089803184,31.4516023681986,0.0278293
176.677551200998,31.4845028968527,0.02887237
177.954730821989,31.5040449376515,0.02855384
188.794920272363,31.6123667561155,0.02877145
198.744756147334,30.9437443537123,0.02801055
168.486640507773,31.0796638539713,0.02837527
168.48204628283,31.184662324297,0.02802408
168.655007033009,31.1285047955305,0.02776888
174.861981700012,31.8544396501231,0.0278051
216.07860555359,28.221980883536,0.02891303
162.092037895933,30.5186168056352,0.09728292
167.236347795229,31.3431895459425,0.02808325
168.125789278856,31.3849736146161,0.02746275
159.327023189337,30.371930177961,0.09732957
166.458010764074,31.7656526991006,0.02789843
166.680675496279,31.7412290507191,0.02790988
166.68259811745,31.7407664012445,0.02794775
169.546728535102,31.987877374561,0.02746174
181.53546708048,32.8920117520194,0.02811276
214.352839069623,29.6864758474978,0.02842183
166.143213321346,31.9711088683213,0.02875531
170.569366331337,32.6586952008995,0.02764604
206.198379486894,31.615692660687,0.02794646
207.359696887338,31.4982300995958,0.02866479
218.442722250535,28.1081742868824,0.09734273
246.475410947362,40.9226671137424,0.02842652
246.392864695923,41.6814366095392,0.02793123
246.391696599133,41.6828445293643,0.02796012
246.526298311448,41.6122060992224,0.02775091
245.668026849852,20.5885343116385,0.02780356
245.847355511937,40.3014312555283,0.02897847
245.865843048751,41.7064059086854,0.02771091
245.367274582738,40.2036143762465,0.02849687
244.830994157849,35.2676526572542,0.02852725
244.867555855632,36.2943315339364,0.028929
244.250196963765,34.5236505248229,0.0284107
244.341540883675,34.80724402725,0.02795844
244.287335628929,34.9359540980342,0.02751001
244.224918531589,34.9545423717505,0.02861134
244.313409656171,34.9794747135778,0.02814863
244.129822971852,35.7050870422586,0.02788659
244.130643319236,35.7051577954444,0.02795653
244.343052746348,35.9175654852834,0.09739879
244.113029432363,35.9044410076713,0.02838059
166.08932960743,30.1727831555725,0.02869837
168.805296868119,30.4646734066528,0.02788237
168.90291825029,30.4228017866839,0.02787384
168.905952452219,30.4216406723337,0.02764067
168.785472845427,31.0020145056479,0.02795149
145.701946747246,26.0799923577809,0.02844754
160.317826081407,29.8973948073599,0.09738703
168.704447362029,31.3029027475034,0.0277185
145.05483537966,26.3988479029454,0.09727813
158.083315289641,29.9395046877729,0.09737672
167.663061248742,31.6558030450764,0.02783881
167.729558063994,31.5540844405798,0.02747749
167.708698380601,31.5445903418621,0.02804464
167.684585894245,31.7230583713638,0.02803132
167.864569921586,31.5602740800842,0.02837472
173.552641501052,32.2430211673711,0.02786688
149.574723780656,28.1016974779121,0.09737955
158.556966765823,30.5338787407665,0.09728202
170.201707837292,32.2899418905147,0.02790156
166.547047300308,32.2641679168743,0.02770774
237.326017638532,19.986208436388,0.09736589
239.482877246462,19.4790489289353,0.02887005
239.839890721228,19.2732305500315,0.02891087
230.969724734542,23.5475689254076,0.02899429
238.719092044804,21.1662715694447,0.02761768
239.522369652144,20.9800075516639,0.02771568
232.292026959368,24.402905126591,0.09740378
195.4492623908,28.6602096947014,0.02872291
196.065710749018,28.5453865510812,0.02785682
203.244619098952,27.686210028098,0.028317
237.801299323329,18.5628266028892,0.02815205
241.15718861593,17.6894011992919,0.02895126
246.975038896938,15.1263283110982,0.02865942
201.307701315594,29.4141969670691,0.02852526
205.137226914463,28.8281319573588,0.09728506
237.577230984444,19.723194337488,0.09734973
238.643519056705,19.1984203864092,0.09729811
248.008677647988,15.0623624405245,0.02873856
194.922106048695,28.5071954101907,0.02748123
195.31231891148,28.5217546540502,0.02813301
209.167862302229,26.6996943340441,0.02817022
194.279134612015,28.9583704880279,0.02747943
194.680067925913,28.9100472435057,0.02783409
196.260581326475,28.7390027298822,0.02790658
202.100062677093,28.0659923007837,0.09730086
204.435383220856,27.7865149037666,0.02760339
204.816358830337,27.7834804755555,0.02802203
204.933959516543,27.7764563801228,0.02821078
204.935897626301,27.7780949778571,0.02817985
205.243173145266,27.7264243710149,0.02851043
205.267320788879,27.6938850646213,0.02857151
205.539988990201,27.5703817687296,0.02880232
190.587484741309,29.5967728581342,0.02861883
206.48798195973,28.3023449106294,0.09739592
247.974607554731,14.9270777771127,0.02818562
189.344747271975,30.4740916331688,0.0281249
205.340654184322,28.9427561905993,0.02769772
189.983571477162,30.7566852260387,0.02761613
190.579294326987,30.9058816187314,0.02853872
191.624008610906,30.8486436993326,0.02879641
198.089389849237,30.3461313019857,0.02815554
212.949255709503,28.0147094945666,0.02885471
200.635826559302,25.7258089886611,0.09727329
207.763457606084,24.6703537632222,0.02822559
208.292585989471,24.581295649478,0.02897353
208.546427750977,24.5562589746092,0.02863249
209.044184897457,24.4938379197094,0.02793408
209.407331173284,24.4343981937179,0.02896959
206.539515241969,25.2152507641108,0.02794555
207.806574585449,25.0403359644139,0.02770444
207.855939329029,25.0451670522686,0.02880872
222.200631023064,21.9706845674282,0.09727983
231.36703614132,19.201333189354,0.09731106
204.631694384982,26.1054509957535,0.02831567
205.177798527265,26.0086797651576,0.02898181
205.19536228175,25.8972673163656,0.02877064
205.261252226169,25.83158121817,0.02818955
206.974656628816,25.5565239716953,0.02844858
208.944629840333,25.3741486607915,0.02821984
208.900333721941,25.2743514147919,0.02809634
217.751301312058,23.5404044811035,0.09727846
235.307494663568,18.2300841071972,0.09735595
240.414047515208,16.3105264074319,0.02879447
204.683827310153,26.3285357830738,0.02818503
204.800655236024,26.4799301747465,0.02802658
205.041470209462,26.2903836754673,0.02867943
205.074829176805,26.3495535022319,0.02840126
209.415371770077,25.7746982411065,0.0287114
209.419847935508,25.7641570250133,0.0279145
245.379006659914,14.7461562796411,0.02856859
245.399734983273,14.653122723451,0.02896598
245.399987570113,14.6545084676481,0.0288854
246.46148989001,14.3019998345268,0.02834295
204.533716647215,26.8628128641553,0.02869239
204.884513242149,26.7775549346789,0.02898407
215.749325558294,24.8572662208364,0.09735803
205.475531323541,27.0626351808341,0.0286721
216.339899326837,25.1797523513216,0.09741823
238.134487013774,18.499742397847,0.02854097
233.320597850084,22.4582020628314,0.09743093
248.162471344312,15.4038069870597,0.02820391
194.775679539574,9.3541609825633,0.05407038
195.011541345353,9.40812448811556,0.05435732
195.169217928614,9.23654722310341,0.05452393
195.633871124666,9.37789649777315,0.05490287
196.325457689088,9.22333220157699,0.0542497
196.397134515034,9.25248902970461,0.05445643
196.409162967069,9.29170737609185,0.05423585
196.421690576243,9.20104435855614,0.05461797
196.426973296366,9.18569591367792,0.05473304
196.548833646873,9.19744636867379,0.05474733
212.447493175136,8.41029032250245,0.05495945
214.143846534316,8.22786725823381,0.05476407
214.152907579215,8.31441456067694,0.05435799
214.169505278951,8.21424863182862,0.05471316
214.184954450012,8.20795359999781,0.05444283
214.503245605702,8.23654387403599,0.05462651
191.213962990103,9.87643078638108,0.05421501
191.373491738521,9.86499312682443,0.05407686
196.087046888293,9.7477146955551,0.05433229
196.028546986788,9.73202692070077,0.05425902
196.239820825257,9.62431887396083,0.05406639
196.517057123215,9.69506815547279,0.05432146
196.672228268029,9.62497140506994,0.05487563
196.757245224789,9.6345128537147,0.05475212
196.797563551559,9.62600963410071,0.05458645
196.865621218161,9.6469724422159,0.05472153
237.481473847108,5.99198580517285,0.05492908
194.01546523225,10.1701210926097,0.05474143
195.880627953472,10.1616063018101,0.05432816
211.39409936989,9.27357543889528,0.05464758
191.151468033795,10.7023293924161,0.05417766
191.649461416359,10.6951348911199,0.05435087
191.647534068948,10.6078865660325,0.05493319
191.683255003235,10.6721280433392,0.05408838
191.743188244372,10.7228729748002,0.05432526
193.291107661815,10.6583403375097,0.05411906
196.938673801624,10.5294705466052,0.05484454
211.083898984956,9.8044381161182,0.05458738
211.969625841775,9.64127820274359,0.05440448
216.686269092343,9.17925637348759,0.05504241
217.077231594565,9.23702291218722,0.05451022
218.244009043667,9.16105836155477,0.05397362
218.530215670955,9.08692592458937,0.05456499
218.546290682367,9.04297862614408,0.05396391
194.817294476146,11.0023137236952,0.05485483
196.729119889084,10.9603263718214,0.05473982
197.878605596386,10.9306822552625,0.0541152
203.083646861525,10.5991658835401,0.0543137
